CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice,Description
10178,2024-03-24,502541,4,55.0,Webcam HD
10283,2023-08-14,502542,2,12.0,Screen Cleaning Kit
10094,2024-02-06,502543,2,55.0,Webcam HD
10221,2023-08-10,502544,2,8.99,HDMI Cable
10107,2024-11-09,502545,1,55.0,Webcam HD
10141,2023-03-16,502546,1,25.5,Bluetooth Speaker
10116,2023-01-28,502547,1,200.0,Graphics Tablet
10061,2024-06-27,502548,4,45.0,Mechanical Keyboard
10116,2023-05-14,502549,1,40.0,Ergonomic Pillow
10190,2024-08-25,502550,2,12.5,Wireless Mouse
10239,2024-11-29,502551,3,8.5,Phone Stand
10136,2023-03-26,502552,2,8.5,Phone Stand
10081,2023-10-24,502553,3,12.0,Screen Cleaning Kit
10014,2024-12-15,502554,2,15.0,Laptop Stand
10057,2024-06-16,502555,2,250.0,Office Chair
10259,2024-06-29,502556,2,200.0,Graphics Tablet
10063,2023-03-05,502557,10,12.0,Screen Cleaning Kit
10087,2023-03-07,502558,1,120.0,24inch Monitor
10121,2024-11-05,502559,3,2.0,Sticky Notes
10278,2024-02-27,502560,2,5.0,Cable Organizer
10031,2023-11-18,502561,1,25.5,Bluetooth Speaker
10080,2023-09-08,502562,2,2.0,Sticky Notes
10160,2024-04-10,502563,1,8.99,HDMI Cable
10019,2023-02-04,502564,1,5.0,Notebook
10218,2023-01-17,502565,1,40.0,Ergonomic Pillow
10270,2024-04-22,502566,2,45.0,Mechanical Keyboard
10221,2024-10-15,502567,1,25.5,Bluetooth Speaker
10255,2024-06-19,502568,2,8.5,Phone Stand
10193,2024-03-26,502569,1,9.99,Mouse Pad
10196,2024-09-02,502570,2,5.0,Cable Organizer
10190,2024-08-03,502571,2,89.99,Gaming Headset
10014,2024-05-06,502572,3,40.0,Ergonomic Pillow
10264,2023-10-02,502573,2,12.5,Wireless Mouse
10075,2023-07-21,502574,1,120.0,24inch Monitor
10251,2024-01-17,502575,4,40.0,Ergonomic Pillow
10072,2024-06-08,502576,3,55.0,Webcam HD
10134,2023-11-28,502577,1,45.0,Mechanical Keyboard
10214,2023-07-25,502578,5,5.0,Notebook
10032,2024-12-29,502579,1,150.0,External SSD 1TB
10102,2023-05-19,502580,1,5.0,Cable Organizer
10062,2024-10-17,502581,4,120.0,24inch Monitor
10266,2024-06-12,502582,1,5.0,Notebook
10159,2023-12-01,502583,1,8.5,Phone Stand
10072,2023-09-30,502584,1,40.0,Ergonomic Pillow
10288,2024-03-21,502585,3,8.5,Phone Stand
10056,2023-11-04,502586,2,12.5,Wireless Mouse
10034,2023-05-25,502587,3,3.5,USB-C Cable
10038,2024-06-01,502588,2,150.0,External SSD 1TB
10200,2023-07-02,502589,2,8.5,Phone Stand
10020,2023-04-03,502590,4,45.0,Mechanical Keyboard
10050,2024-04-20,502591,1,55.0,Webcam HD
10197,2024-01-17,502592,2,3.5,USB-C Cable
10177,2024-04-21,502593,1,25.5,Bluetooth Speaker
10016,2023-10-21,502594,3,3.5,USB-C Cable
10011,2023-12-27,502595,2,5.0,Cable Organizer
10227,2024-11-12,502596,1,15.0,Laptop Stand
10045,2023-02-15,502597,1,25.5,Bluetooth Speaker
10264,2024-09-02,502598,1,150.0,External SSD 1TB
10137,2024-04-07,502599,1,25.5,Bluetooth Speaker
10035,2023-04-14,502600,4,89.99,Gaming Headset
10300,2024-12-03,502601,4,12.0,Screen Cleaning Kit
10200,2023-08-10,502602,5,12.0,Screen Cleaning Kit
10195,2024-04-15,502603,1,9.99,Mouse Pad
10274,2023-08-21,502604,1,2.0,Sticky Notes
10275,2023-07-15,502605,2,25.5,Bluetooth Speaker
10184,2024-12-16,502606,1,2.0,Sticky Notes
10272,2024-12-23,502607,4,2.0,Sticky Notes
10140,2023-01-02,502608,1,8.99,HDMI Cable
10044,2024-02-03,502609,2,8.5,Phone Stand
10276,2024-03-06,502610,4,200.0,Graphics Tablet
10210,2023-03-30,502611,1,45.0,Mechanical Keyboard
10160,2024-06-18,502612,3,5.0,Notebook
10233,2024-10-25,502613,1,89.99,Gaming Headset
10016,2023-09-16,502614,2,9.99,Mouse Pad
10196,2024-10-24,502615,1,5.0,Cable Organizer
10263,2023-02-11,502616,2,55.0,Webcam HD
10259,2023-08-24,502617,1,25.5,Bluetooth Speaker
10011,2024-03-22,502618,4,200.0,Graphics Tablet
10248,2023-10-02,502619,4,30.0,Desk Lamp
10134,2023-03-23,502620,1,30.0,Desk Lamp
10219,2023-07-12,502621,2,45.0,Mechanical Keyboard
10279,2024-05-11,502622,2,5.0,Notebook
10017,2024-04-18,502623,2,3.5,USB-C Cable
10087,2024-06-22,502624,2,3.5,USB-C Cable
10276,2023-07-31,502625,1,3.5,USB-C Cable
10040,2024-06-25,502626,1,45.0,Mechanical Keyboard
10273,2023-08-08,502627,2,40.0,Ergonomic Pillow
10096,2023-02-19,502628,1,25.5,Bluetooth Speaker
10274,2023-06-25,502629,2,5.0,Cable Organizer
10125,2023-11-20,502630,1,8.5,Phone Stand
10276,2023-09-14,502631,2,15.0,Laptop Stand
10139,2024-02-15,502632,1,200.0,Graphics Tablet
10192,2024-08-28,502633,1,89.99,Gaming Headset
10238,2024-02-26,502634,2,40.0,Ergonomic Pillow
10202,2023-06-07,502635,2,5.0,Cable Organizer
10228,2024-05-21,502636,1,45.0,Mechanical Keyboard
10279,2024-11-11,502637,1,150.0,External SSD 1TB
10243,2024-06-04,502638,1,89.99,Gaming Headset
10193,2024-11-01,502639,1,15.0,Laptop Stand
10091,2024-05-30,502640,2,9.99,Mouse Pad
10227,2024-09-02,502641,1,45.0,Mechanical Keyboard
10161,2024-03-08,502642,3,25.5,Bluetooth Speaker
10229,2024-06-20,502643,4,12.5,Wireless Mouse
10296,2023-01-07,502644,1,15.0,Laptop Stand
10117,2023-01-16,502645,3,45.0,Mechanical Keyboard
10064,2024-09-14,502646,3,120.0,24inch Monitor
10188,2023-07-05,502647,5,55.0,Webcam HD
10250,2023-05-27,502648,2,3.5,USB-C Cable
10160,2024-06-28,502649,2,12.5,Wireless Mouse
10065,2023-10-19,502650,1,5.0,Cable Organizer
10137,2023-06-25,502651,1,5.0,Cable Organizer
10023,2023-03-25,502652,2,5.0,Cable Organizer
10032,2024-10-13,502653,2,12.5,Wireless Mouse
10214,2024-10-03,502654,4,12.0,Screen Cleaning Kit
10267,2024-03-31,502655,1,5.0,Cable Organizer
10131,2023-07-22,502656,1,89.99,Gaming Headset
10108,2023-02-14,502657,2,120.0,24inch Monitor
10083,2023-11-08,502658,1,45.0,Mechanical Keyboard
10144,2024-09-20,502659,1,25.5,Bluetooth Speaker
10291,2024-10-07,502660,5,200.0,Graphics Tablet
10143,2023-08-22,502661,1,55.0,Webcam HD
10284,2023-05-06,502662,1,45.0,Mechanical Keyboard
10121,2024-11-10,502663,1,12.5,Wireless Mouse
10061,2024-12-28,502664,2,45.0,Mechanical Keyboard
10241,2024-01-10,502665,1,5.0,Cable Organizer
10298,2024-02-19,502666,1,200.0,Graphics Tablet
10245,2024-05-09,502667,3,12.5,Wireless Mouse
10249,2024-05-31,502668,1,8.99,HDMI Cable
10092,2023-12-16,502669,2,12.0,Screen Cleaning Kit
10128,2023-03-09,502670,2,25.5,Bluetooth Speaker
10190,2023-05-07,502671,3,45.0,Mechanical Keyboard
10272,2023-03-18,502672,2,200.0,Graphics Tablet
10081,2023-09-01,502673,1,200.0,Graphics Tablet
10230,2024-04-27,502674,2,8.5,Phone Stand
10072,2024-05-27,502675,1,8.99,HDMI Cable
10235,2024-12-11,502676,1,3.5,USB-C Cable
10215,2023-06-01,502677,1,150.0,External SSD 1TB
10265,2024-11-16,502678,2,25.5,Bluetooth Speaker
10245,2023-12-16,502679,2,45.0,Mechanical Keyboard
10083,2023-11-30,502680,1,25.5,Bluetooth Speaker
10281,2024-04-01,502681,3,8.99,HDMI Cable
10276,2023-02-22,502682,1,8.99,HDMI Cable
10220,2023-03-15,502683,4,3.5,USB-C Cable
10278,2024-12-24,502684,3,12.5,Wireless Mouse
10036,2023-12-02,502685,1,120.0,24inch Monitor
10180,2023-07-01,502686,2,89.99,Gaming Headset
10111,2023-09-12,502687,2,55.0,Webcam HD
10028,2023-09-10,502688,1,40.0,Ergonomic Pillow
10089,2023-01-07,502689,1,15.0,Laptop Stand
10167,2024-11-20,502690,1,8.5,Phone Stand
10104,2023-12-21,502691,1,9.99,Mouse Pad
10144,2023-05-19,502692,2,8.99,HDMI Cable
10107,2023-01-02,502693,2,12.5,Wireless Mouse
10007,2024-12-02,502694,1,9.99,Mouse Pad
10128,2024-05-08,502695,1,40.0,Ergonomic Pillow
10208,2023-06-19,502696,2,45.0,Mechanical Keyboard
10124,2023-01-23,502697,1,40.0,Ergonomic Pillow
10073,2024-11-20,502698,20,89.99,Gaming Headset
10044,2024-12-24,502699,2,120.0,24inch Monitor
10190,2024-10-17,502700,2,150.0,External SSD 1TB
10002,2024-09-08,502701,1,5.0,Cable Organizer
10215,2024-11-04,502702,2,8.99,HDMI Cable
10083,2023-05-05,502703,5,15.0,Laptop Stand
10130,2023-04-25,502704,1,55.0,Webcam HD
10260,2024-02-05,502705,4,250.0,Office Chair
10165,2023-12-05,502706,2,12.5,Wireless Mouse
10276,2023-12-19,502707,2,150.0,External SSD 1TB
10144,2024-07-09,502708,3,25.5,Bluetooth Speaker
10149,2023-04-19,502709,1,5.0,Notebook
10175,2023-09-26,502710,1,30.0,Desk Lamp
10081,2024-12-09,502711,2,150.0,External SSD 1TB
10137,2024-10-24,502712,1,45.0,Mechanical Keyboard
10103,2023-10-27,502713,2,2.0,Sticky Notes
10088,2023-02-14,502714,3,89.99,Gaming Headset
10105,2024-08-20,502715,1,30.0,Desk Lamp
10278,2024-09-07,502716,3,55.0,Webcam HD
10024,2023-05-09,502717,1,12.0,Screen Cleaning Kit
10147,2024-11-10,502718,2,2.0,Sticky Notes
10128,2023-12-08,502719,1,12.5,Wireless Mouse
10290,2024-02-23,502720,1,12.5,Wireless Mouse
10284,2024-01-26,502721,1,5.0,Cable Organizer
10186,2024-01-21,502722,2,15.0,Laptop Stand
10194,2024-06-03,502723,1,5.0,Cable Organizer
10214,2024-09-06,502724,2,5.0,Cable Organizer
10213,2023-12-20,502725,1,89.99,Gaming Headset
10071,2024-12-27,502726,1,12.5,Wireless Mouse
10292,2024-10-14,502727,1,200.0,Graphics Tablet
10182,2024-06-23,502728,4,8.99,HDMI Cable
10074,2024-03-11,502729,20,120.0,24inch Monitor
10297,2024-03-05,502730,4,45.0,Mechanical Keyboard
10083,2023-03-24,502731,3,3.5,USB-C Cable
10068,2024-11-04,502732,1,250.0,Office Chair
10121,2023-02-24,502733,4,15.0,Laptop Stand
10063,2023-02-13,502734,1,9.99,Mouse Pad
10144,2024-03-31,502735,2,5.0,Notebook
10212,2023-07-31,502736,1,120.0,24inch Monitor
10192,2024-07-12,502737,1,89.99,Gaming Headset
10199,2024-05-15,502738,2,200.0,Graphics Tablet
10226,2024-12-21,502739,1,5.0,Notebook
10281,2024-05-19,502740,3,200.0,Graphics Tablet
10231,2024-09-30,502741,3,2.0,Sticky Notes
10140,2023-06-23,502742,2,120.0,24inch Monitor
10216,2023-04-09,502743,1,120.0,24inch Monitor
10239,2023-03-02,502744,2,45.0,Mechanical Keyboard
10272,2024-10-30,502745,1,45.0,Mechanical Keyboard
10096,2024-08-31,502746,1,150.0,External SSD 1TB
10256,2023-12-24,502747,1,40.0,Ergonomic Pillow
10237,2024-08-28,502748,1,15.0,Laptop Stand
10010,2024-01-26,502749,2,5.0,Notebook
10265,2024-06-21,502750,1,89.99,Gaming Headset
10226,2023-09-21,502751,2,2.0,Sticky Notes
10003,2023-12-15,502752,1,12.5,Wireless Mouse
10148,2023-06-15,502753,3,2.0,Sticky Notes
10292,2023-08-02,502754,1,120.0,24inch Monitor
10216,2024-03-12,502755,2,25.5,Bluetooth Speaker
10258,2023-05-03,502756,1,200.0,Graphics Tablet
10294,2023-03-17,502757,3,12.5,Wireless Mouse
10219,2024-12-05,502758,5,3.5,USB-C Cable
10062,2023-07-12,502759,1,200.0,Graphics Tablet
10153,2024-09-30,502760,4,120.0,24inch Monitor
10036,2023-05-10,502761,2,55.0,Webcam HD
10169,2023-05-09,502762,2,5.0,Notebook
10165,2023-02-24,502763,1,9.99,Mouse Pad
10015,2024-07-07,502764,3,9.99,Mouse Pad
10059,2023-04-23,502765,10,9.99,Mouse Pad
10037,2024-06-09,502766,1,3.5,USB-C Cable
10062,2024-04-10,502767,2,12.5,Wireless Mouse
10161,2023-08-04,502768,3,5.0,Notebook
10065,2023-04-30,502769,20,30.0,Desk Lamp
10251,2023-04-22,502770,4,8.99,HDMI Cable
10039,2024-11-01,502771,1,8.5,Phone Stand
10228,2024-08-01,502772,2,12.0,Screen Cleaning Kit
10008,2024-03-13,502773,3,8.99,HDMI Cable
10024,2024-03-27,502774,5,5.0,Cable Organizer
10248,2024-07-05,502775,10,3.5,USB-C Cable
10255,2023-01-26,502776,1,200.0,Graphics Tablet
10134,2023-09-12,502777,1,5.0,Notebook
10070,2024-09-24,502778,1,120.0,24inch Monitor
10150,2024-06-19,502779,1,30.0,Desk Lamp
10147,2024-04-21,502780,3,120.0,24inch Monitor
10089,2023-12-10,502781,2,8.5,Phone Stand
10101,2023-01-17,502782,3,89.99,Gaming Headset
10120,2023-09-15,502783,1,45.0,Mechanical Keyboard
10270,2023-03-21,502784,1,40.0,Ergonomic Pillow
10156,2023-10-23,502785,2,15.0,Laptop Stand
10051,2024-02-06,502786,3,30.0,Desk Lamp
10234,2023-10-08,502787,5,45.0,Mechanical Keyboard
10061,2023-01-04,502788,1,3.5,USB-C Cable
10135,2024-05-26,502789,2,3.5,USB-C Cable
10053,2023-07-15,502790,2,150.0,External SSD 1TB
10068,2023-01-27,502791,2,12.5,Wireless Mouse
10277,2024-05-10,502792,2,45.0,Mechanical Keyboard
10002,2024-02-12,502793,4,15.0,Laptop Stand
10293,2024-08-26,502794,3,8.5,Phone Stand
10271,2024-09-19,502795,2,25.5,Bluetooth Speaker
10252,2023-04-24,502796,1,5.0,Cable Organizer
10111,2024-08-08,502797,5,30.0,Desk Lamp
10099,2023-01-27,502798,1,8.99,HDMI Cable
10103,2024-09-07,502799,2,25.5,Bluetooth Speaker
10293,2023-08-19,502800,1,150.0,External SSD 1TB
10275,2023-02-24,502801,3,8.5,Phone Stand
10196,2024-01-12,502802,2,5.0,Notebook
10206,2023-07-11,502803,3,200.0,Graphics Tablet
10279,2023-09-11,502804,2,40.0,Ergonomic Pillow
10058,2023-03-07,502805,1,45.0,Mechanical Keyboard
10124,2023-06-09,502806,3,5.0,Notebook
10112,2023-07-08,502807,4,8.99,HDMI Cable
10106,2023-10-03,502808,1,15.0,Laptop Stand
10141,2023-10-28,502809,1,15.0,Laptop Stand
10041,2023-06-21,502810,1,12.0,Screen Cleaning Kit
10223,2024-12-10,502811,5,5.0,Notebook
10028,2024-10-29,502812,1,30.0,Desk Lamp
10296,2024-09-24,502813,1,8.99,HDMI Cable
10101,2023-04-01,502814,1,40.0,Ergonomic Pillow
10180,2024-02-03,502815,1,200.0,Graphics Tablet
10056,2024-10-25,502816,1,89.99,Gaming Headset
10078,2024-11-26,502817,2,89.99,Gaming Headset
10179,2024-10-01,502818,2,12.5,Wireless Mouse
10203,2024-05-29,502819,20,9.99,Mouse Pad
10169,2023-06-04,502820,5,89.99,Gaming Headset
10212,2024-11-21,502821,3,12.5,Wireless Mouse
10235,2024-11-08,502822,1,9.99,Mouse Pad
10149,2024-09-26,502823,1,8.5,Phone Stand
10094,2023-09-04,502824,2,150.0,External SSD 1TB
10223,2024-12-07,502825,2,12.0,Screen Cleaning Kit
10184,2024-08-26,502826,2,45.0,Mechanical Keyboard
10012,2024-11-26,502827,2,12.5,Wireless Mouse
10124,2023-03-15,502828,4,5.0,Cable Organizer
10047,2024-04-04,502829,3,2.0,Sticky Notes
10081,2024-07-14,502830,2,200.0,Graphics Tablet
10194,2024-08-18,502831,1,12.0,Screen Cleaning Kit
10133,2024-12-27,502832,4,55.0,Webcam HD
10300,2023-04-15,502833,2,40.0,Ergonomic Pillow
10268,2024-07-12,502834,1,8.5,Phone Stand
10038,2023-02-18,502835,3,2.0,Sticky Notes
10050,2023-05-02,502836,1,40.0,Ergonomic Pillow
10115,2023-03-26,502837,2,25.5,Bluetooth Speaker
10019,2024-04-24,502838,2,15.0,Laptop Stand
10112,2023-12-21,502839,4,5.0,Notebook
10134,2023-01-18,502840,2,5.0,Notebook
10066,2023-09-12,502841,2,25.5,Bluetooth Speaker
10066,2023-05-23,502842,1,8.5,Phone Stand
10296,2023-06-12,502843,2,25.5,Bluetooth Speaker
10029,2023-01-15,502844,1,120.0,24inch Monitor
10236,2023-06-27,502845,2,89.99,Gaming Headset
10147,2023-09-02,502846,20,250.0,Office Chair
10126,2024-06-06,502847,1,5.0,Cable Organizer
10058,2024-11-25,502848,1,30.0,Desk Lamp
10124,2024-10-05,502849,2,55.0,Webcam HD
10022,2023-06-19,502850,5,250.0,Office Chair
10031,2023-09-09,502851,2,40.0,Ergonomic Pillow
10296,2023-06-20,502852,1,9.99,Mouse Pad
10266,2023-02-23,502853,2,8.5,Phone Stand
10072,2023-08-16,502854,1,8.5,Phone Stand
10045,2023-08-29,502855,1,30.0,Desk Lamp
10210,2024-04-17,502856,1,15.0,Laptop Stand
10148,2024-08-07,502857,4,5.0,Cable Organizer
10160,2024-08-09,502858,2,40.0,Ergonomic Pillow
10067,2024-08-17,502859,1,150.0,External SSD 1TB
10048,2023-10-26,502860,10,15.0,Laptop Stand
10229,2024-08-22,502861,4,30.0,Desk Lamp
10300,2023-11-22,502862,4,45.0,Mechanical Keyboard
10103,2024-12-18,502863,2,3.5,USB-C Cable
10060,2024-08-12,502864,1,8.5,Phone Stand
10060,2023-03-09,502865,1,120.0,24inch Monitor
10076,2024-02-04,502866,1,45.0,Mechanical Keyboard
10134,2023-11-08,502867,2,89.99,Gaming Headset
10025,2023-12-24,502868,1,55.0,Webcam HD
10269,2024-06-27,502869,3,250.0,Office Chair
10192,2023-10-16,502870,1,12.5,Wireless Mouse
10024,2024-02-17,502871,1,5.0,Cable Organizer
10049,2024-09-16,502872,2,9.99,Mouse Pad
10130,2024-03-12,502873,2,250.0,Office Chair
10265,2024-09-01,502874,5,8.99,HDMI Cable
10101,2024-05-04,502875,1,15.0,Laptop Stand
10293,2024-03-11,502876,2,12.5,Wireless Mouse
10253,2023-03-27,502877,2,12.5,Wireless Mouse
10196,2023-04-13,502878,1,12.0,Screen Cleaning Kit
10285,2023-02-06,502879,1,25.5,Bluetooth Speaker
10088,2023-02-08,502880,2,2.0,Sticky Notes
10030,2023-08-28,502881,1,5.0,Cable Organizer
10111,2024-01-26,502882,1,89.99,Gaming Headset
10232,2024-07-28,502883,3,12.0,Screen Cleaning Kit
10020,2023-06-14,502884,1,12.0,Screen Cleaning Kit
10194,2024-11-11,502885,2,150.0,External SSD 1TB
10028,2024-01-12,502886,1,30.0,Desk Lamp
10252,2024-07-09,502887,1,2.0,Sticky Notes
10028,2024-04-11,502888,4,8.5,Phone Stand
10006,2023-10-28,502889,1,2.0,Sticky Notes
10244,2023-11-16,502890,4,89.99,Gaming Headset
10287,2023-01-29,502891,1,45.0,Mechanical Keyboard
10164,2024-02-12,502892,3,45.0,Mechanical Keyboard
10117,2023-05-02,502893,3,150.0,External SSD 1TB
10166,2024-11-26,502894,2,8.5,Phone Stand
10155,2023-01-11,502895,1,150.0,External SSD 1TB
10183,2023-03-29,502896,4,12.0,Screen Cleaning Kit
10103,2023-11-25,502897,2,89.99,Gaming Headset
10199,2024-12-12,502898,3,40.0,Ergonomic Pillow
10193,2023-08-04,502899,1,150.0,External SSD 1TB
10144,2023-12-20,502900,1,3.5,USB-C Cable
10196,2024-10-22,502901,1,45.0,Mechanical Keyboard
10151,2024-12-27,502902,3,55.0,Webcam HD
10179,2024-11-18,502903,1,200.0,Graphics Tablet
10235,2023-02-24,502904,2,250.0,Office Chair
10192,2023-01-31,502905,2,89.99,Gaming Headset
10105,2024-09-10,502906,4,30.0,Desk Lamp
10102,2023-03-11,502907,1,55.0,Webcam HD
10118,2023-06-28,502908,5,25.5,Bluetooth Speaker
10007,2024-09-04,502909,1,40.0,Ergonomic Pillow
10020,2023-05-05,502910,3,120.0,24inch Monitor
10143,2023-01-29,502911,1,8.5,Phone Stand
10228,2024-07-11,502912,1,25.5,Bluetooth Speaker
10112,2023-04-27,502913,1,150.0,External SSD 1TB
10274,2024-09-21,502914,2,9.99,Mouse Pad
10078,2024-07-29,502915,1,120.0,24inch Monitor
10140,2023-01-30,502916,1,25.5,Bluetooth Speaker
10015,2023-05-06,502917,2,250.0,Office Chair
10123,2024-09-27,502918,2,200.0,Graphics Tablet
10281,2023-01-13,502919,2,45.0,Mechanical Keyboard
10132,2023-05-11,502920,1,120.0,24inch Monitor
10147,2024-06-10,502921,1,5.0,Notebook
10018,2024-10-19,502922,4,55.0,Webcam HD
10044,2023-11-23,502923,1,30.0,Desk Lamp
10226,2024-03-09,502924,3,200.0,Graphics Tablet
10286,2023-04-27,502925,2,45.0,Mechanical Keyboard
10214,2024-06-20,502926,3,12.5,Wireless Mouse
10273,2023-09-13,502927,1,2.0,Sticky Notes
10124,2023-12-14,502928,1,8.99,HDMI Cable
10193,2023-04-24,502929,3,5.0,Cable Organizer
10126,2023-11-27,502930,1,3.5,USB-C Cable
10263,2023-12-02,502931,3,40.0,Ergonomic Pillow
10262,2023-08-21,502932,2,5.0,Cable Organizer
10034,2023-04-09,502933,1,2.0,Sticky Notes
10014,2023-05-28,502934,1,8.5,Phone Stand
10013,2024-02-27,502935,4,12.5,Wireless Mouse
10236,2024-03-17,502936,1,150.0,External SSD 1TB
10188,2024-11-07,502937,1,30.0,Desk Lamp
10287,2024-03-07,502938,3,9.99,Mouse Pad
10121,2023-05-18,502939,4,2.0,Sticky Notes
10013,2023-12-10,502940,4,40.0,Ergonomic Pillow
10014,2024-02-09,502941,2,8.99,HDMI Cable
10248,2023-05-15,502942,2,3.5,USB-C Cable
10090,2024-09-08,502943,4,8.5,Phone Stand
10174,2023-02-18,502944,1,15.0,Laptop Stand
10276,2023-07-19,502945,2,3.5,USB-C Cable
10090,2024-10-04,502946,1,250.0,Office Chair
10263,2023-03-20,502947,1,5.0,Cable Organizer
10257,2023-03-11,502948,1,200.0,Graphics Tablet
10007,2023-04-21,502949,2,5.0,Cable Organizer
10150,2024-12-16,502950,4,120.0,24inch Monitor
10218,2024-12-11,502951,2,200.0,Graphics Tablet
10100,2024-10-07,502952,2,250.0,Office Chair
10129,2023-09-12,502953,5,12.5,Wireless Mouse
10057,2024-03-01,502954,2,55.0,Webcam HD
10296,2024-04-11,502955,1,55.0,Webcam HD
10049,2023-01-04,502956,2,8.5,Phone Stand
10113,2024-01-25,502957,1,55.0,Webcam HD
10039,2024-02-12,502958,1,25.5,Bluetooth Speaker
10241,2023-06-24,502959,1,8.99,HDMI Cable
10017,2023-12-23,502960,3,25.5,Bluetooth Speaker
10158,2024-07-31,502961,2,2.0,Sticky Notes
10207,2024-12-16,502962,4,40.0,Ergonomic Pillow
10234,2024-02-01,502963,1,5.0,Notebook
10279,2023-07-13,502964,3,8.99,HDMI Cable
10289,2023-04-09,502965,1,8.99,HDMI Cable
10102,2024-04-18,502966,2,30.0,Desk Lamp
10165,2023-10-20,502967,3,12.5,Wireless Mouse
10178,2024-03-11,502968,1,5.0,Cable Organizer
10066,2023-03-09,502969,1,250.0,Office Chair
10174,2023-09-04,502970,1,3.5,USB-C Cable
10021,2023-02-25,502971,5,45.0,Mechanical Keyboard
10270,2024-05-17,502972,1,200.0,Graphics Tablet
10179,2024-02-20,502973,2,45.0,Mechanical Keyboard
10092,2023-03-22,502974,2,3.5,USB-C Cable
10172,2024-01-16,502975,2,45.0,Mechanical Keyboard
10234,2023-03-30,502976,3,8.5,Phone Stand
10291,2023-08-29,502977,3,55.0,Webcam HD
10222,2024-09-18,502978,1,25.5,Bluetooth Speaker
10073,2024-06-07,502979,1,200.0,Graphics Tablet
10203,2024-10-28,502980,2,8.5,Phone Stand
10196,2024-03-06,502981,4,5.0,Notebook
10208,2023-08-12,502982,1,5.0,Notebook
10056,2023-10-04,502983,4,30.0,Desk Lamp
10139,2023-05-14,502984,1,25.5,Bluetooth Speaker
10222,2024-05-01,502985,5,89.99,Gaming Headset
10048,2023-09-10,502986,3,5.0,Cable Organizer
10225,2023-06-11,502987,20,120.0,24inch Monitor
10049,2023-09-12,502988,3,200.0,Graphics Tablet
10161,2023-09-02,502989,1,5.0,Notebook
10108,2024-01-03,502990,3,12.5,Wireless Mouse
10101,2023-08-19,502991,3,55.0,Webcam HD
10070,2023-03-21,502992,3,5.0,Notebook
10281,2023-08-10,502993,1,5.0,Notebook
10155,2023-06-10,502994,4,55.0,Webcam HD
10218,2024-02-27,502995,1,250.0,Office Chair
10107,2023-08-17,502996,2,150.0,External SSD 1TB
10011,2023-06-07,502997,3,55.0,Webcam HD
10218,2023-06-25,502998,2,30.0,Desk Lamp
10103,2024-11-09,502999,1,8.5,Phone Stand
